room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5556013,28805586,Entire home/apt,,2,1,0.0,4,1.0,44.0,,56.136916,10.172297,2017-01-21 11:26:10.051991
5553690,13538030,Entire home/apt,,24,2,0.0,2,2.0,59.0,,56.147063,10.197802,2017-01-21 11:26:10.034116
10403467,53567578,Entire home/apt,,24,0,0.0,4,2.0,44.0,,56.160892,10.198852,2017-01-21 11:26:10.030256
1192719,6519122,Entire home/apt,,3,16,5.0,3,1.0,59.0,,56.161876,10.16027,2017-01-21 11:26:08.893352
9822001,13297607,Entire home/apt,,2,4,5.0,2,1.0,44.0,,56.140785,10.180615,2017-01-21 11:26:08.867917
7802839,27719653,Entire home/apt,,6,0,0.0,4,1.0,59.0,,56.155751,10.164055,2017-01-21 11:26:07.767298
4410735,22894122,Entire home/apt,,24,22,4.0,2,1.0,47.0,,56.161475,10.183815,2017-01-21 11:26:07.761848
6319513,32884812,Entire home/apt,,2,38,4.5,2,1.0,44.0,,56.145241,10.183622,2017-01-21 11:26:06.494891
8519188,7614210,Entire home/apt,,6,0,0.0,4,1.0,57.0,,56.157988,10.158709,2017-01-21 11:26:06.486799
13437323,76673273,Entire home/apt,,24,0,0.0,4,1.0,48.0,,56.15858,10.183692,2017-01-21 11:26:05.102424
15373567,56474345,Entire home/apt,,2,0,0.0,2,2.0,43.0,,56.145758,10.183853,2017-01-21 11:26:05.080032
7768082,12575058,Entire home/apt,,2,3,5.0,3,1.0,50.0,,56.141224,10.181587,2017-01-21 11:26:02.410370
1208861,6519122,Entire home/apt,,3,56,5.0,3,1.0,59.0,,56.162122,10.160273,2017-01-21 11:25:59.098419
16159554,92405376,Entire home/apt,,24,0,0.0,2,1.0,41.0,,56.156517,10.188358,2017-01-21 11:25:55.327316
13722860,80221183,Entire home/apt,,24,1,0.0,2,1.0,56.0,,56.15645,10.203976,2017-01-21 11:25:55.322995
16276880,106365815,Entire home/apt,,24,6,5.0,4,0.0,59.0,,56.153398,10.195885,2017-01-21 11:25:55.316503
14313950,87508717,Entire home/apt,,2,9,4.5,2,1.0,52.0,,56.145309,10.184527,2017-01-21 11:25:55.314210
9482144,33990695,Entire home/apt,,2,3,5.0,3,1.0,59.0,,56.143869,10.185821,2017-01-21 11:25:55.311549
4003918,20722969,Entire home/apt,,2,11,5.0,2,1.0,59.0,,56.144363,10.185928,2017-01-21 11:25:55.308790
6612231,22688959,Entire home/apt,,2,0,0.0,3,1.0,49.0,,56.139351,10.190073,2017-01-21 11:25:55.305554
13133846,56487871,Entire home/apt,,1,4,4.0,2,2.0,52.0,,56.141765,10.191592,2017-01-21 11:25:55.299956
5232880,27082208,Entire home/apt,,24,0,0.0,4,1.0,59.0,,56.145342,10.19626,2017-01-21 11:25:54.062609
6862433,35960701,Entire home/apt,,24,0,0.0,2,2.0,44.0,,56.149103,10.198445,2017-01-21 11:25:54.059907
11785993,58206044,Entire home/apt,,24,0,0.0,4,2.0,44.0,,56.142475,10.206358,2017-01-21 11:25:54.048582
11063556,30105552,Entire home/apt,,2,0,0.0,2,1.0,59.0,,56.143188,10.187525,2017-01-21 11:25:54.043832
4451278,18475897,Entire home/apt,,1,0,0.0,4,2.0,59.0,,56.142123,10.191684,2017-01-21 11:25:52.476693
13905413,82448877,Entire home/apt,,24,1,0.0,3,1.0,57.0,,56.146461,10.205037,2017-01-21 11:25:52.472134
5667102,9780664,Entire home/apt,,24,0,0.0,2,2.0,61.0,,56.146449,10.197907,2017-01-21 11:25:52.466785
5019524,5771557,Entire home/apt,,24,18,4.5,2,1.0,56.0,,56.149624,10.205973,2017-01-21 11:25:52.464484
3243071,16408726,Entire home/apt,,24,30,5.0,2,0.0,54.0,,56.155158,10.204093,2017-01-21 11:25:51.078039
13661595,26728821,Entire home/apt,,24,2,0.0,4,2.0,59.0,,56.146777,10.19159,2017-01-21 11:25:49.933660
12107859,64927006,Entire home/apt,,24,4,4.5,4,1.0,44.0,,56.147432,10.192535,2017-01-21 11:25:49.926039
8484345,44682897,Entire home/apt,,1,6,5.0,2,1.0,44.0,,56.140318,10.193515,2017-01-21 11:25:44.957766
8288217,20466351,Entire home/apt,,24,1,0.0,2,2.0,59.0,,56.148244,10.196614,2017-01-21 11:25:43.532255
15427815,69084244,Entire home/apt,,1,5,5.0,2,2.0,59.0,,56.141617,10.193123,2017-01-21 11:25:42.388182
12960708,64889906,Entire home/apt,,24,2,0.0,2,2.0,59.0,,56.155113,10.191595,2017-01-21 11:25:37.711520
9869986,50581687,Entire home/apt,,24,0,0.0,3,3.0,59.0,,56.158956,10.196291,2017-01-21 11:25:37.694444
4552369,12512298,Entire home/apt,,24,7,4.5,2,1.0,52.0,,56.162791,10.204123,2017-01-21 11:25:37.689143
3306257,16697268,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.156968,10.185309,2017-01-21 11:25:36.891959
6669503,11008443,Entire home/apt,,24,9,5.0,2,1.0,59.0,,56.153951,10.18782,2017-01-21 11:25:32.061287
13722085,37934849,Entire home/apt,,24,40,4.5,2,1.0,54.0,,56.152741,10.20712,2017-01-21 11:25:24.117038
5090447,26298271,Entire home/apt,,24,1,0.0,3,1.0,56.0,,56.158768,10.209121,2017-01-21 11:25:24.106699
9146546,47626213,Entire home/apt,,24,3,4.5,2,1.0,44.0,,56.163319,10.216478,2017-01-21 11:25:24.095083
14953467,94067617,Entire home/apt,,24,1,0.0,2,1.0,59.0,,56.146446,10.205305,2017-01-21 11:25:16.656274
5452127,20761426,Entire home/apt,,24,1,0.0,2,1.0,59.0,,56.16013,10.200161,2017-01-21 11:25:16.645700
16375278,77647065,Entire home/apt,,24,0,0.0,3,1.0,59.0,,56.161718,10.214956,2017-01-21 11:25:16.641866
8339201,7132320,Entire home/apt,,24,0,0.0,3,1.0,52.0,,56.147905,10.206787,2017-01-21 11:25:16.637561
7779651,451386,Entire home/apt,,24,0,0.0,3,1.0,52.0,,56.148318,10.205191,2017-01-21 11:25:16.635458
9834982,13660578,Entire home/apt,,24,1,0.0,3,2.0,59.0,,56.158735,10.208419,2017-01-21 11:25:16.629654
4185970,21717242,Entire home/apt,,24,4,5.0,4,1.0,47.0,,56.15586,10.207582,2017-01-21 11:25:16.626519
6653016,33010723,Entire home/apt,,24,0,0.0,2,1.0,56.0,,56.154534,10.209928,2017-01-21 11:25:15.183577
14194860,86080598,Entire home/apt,,24,6,5.0,2,1.0,58.0,,56.162995,10.201228,2017-01-21 11:25:15.179891
14001732,29993557,Entire home/apt,,24,1,0.0,2,1.0,58.0,,56.155396,10.190022,2017-01-21 11:25:15.157190
7855166,41394208,Entire home/apt,,24,3,5.0,2,1.0,43.0,,56.148838,10.19575,2017-01-21 11:25:13.734975
2726635,12943759,Entire home/apt,,24,27,5.0,4,1.0,49.0,,56.143916,10.191608,2017-01-21 11:25:13.710524
15339662,97796898,Entire home/apt,,24,3,5.0,2,1.0,52.0,,56.159302,10.198828,2017-01-21 11:25:12.262882
15402759,98577408,Entire home/apt,,24,0,0.0,2,1.0,52.0,,56.154693,10.198309,2017-01-21 11:25:12.255302
16377183,27223232,Entire home/apt,,24,0,0.0,6,1.0,46.0,,56.157737,10.209666,2017-01-21 11:25:12.251327
14591342,90488369,Entire home/apt,,24,8,4.5,2,1.0,59.0,,56.153265,10.192711,2017-01-21 11:25:12.245828
6315131,32854956,Entire home/apt,,2,4,4.5,2,1.0,44.0,,56.139322,10.1899,2017-01-21 11:25:11.047465
3228317,16339598,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.144022,10.1948,2017-01-21 11:25:11.037839
1763032,1891978,Entire home/apt,,24,0,0.0,2,1.0,52.0,,56.143935,10.189394,2017-01-21 11:25:11.035427
12998321,43512762,Entire home/apt,,24,1,0.0,4,2.0,46.0,,56.156364,10.194103,2017-01-21 11:25:11.033007
9567859,49534268,Entire home/apt,,24,4,5.0,2,1.0,48.0,,56.162551,10.198747,2017-01-21 11:25:11.030040
2452979,12542699,Entire home/apt,,24,6,4.5,2,2.0,48.0,,56.14915,10.196334,2017-01-21 11:25:11.027544
3295412,16408889,Entire home/apt,,24,0,0.0,4,2.0,59.0,,56.15913,10.201544,2017-01-21 11:25:09.976806
7313568,38317133,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.15876,10.194104,2017-01-21 11:25:09.969117
9641441,12512298,Entire home/apt,,24,0,0.0,2,1.0,57.0,,56.162919,10.203895,2017-01-21 11:25:09.946517
11814535,33248644,Entire home/apt,,24,6,5.0,2,1.0,59.0,,56.150094,10.195095,2017-01-21 11:25:08.512339
13421014,76497122,Entire home/apt,,24,0,0.0,2,1.0,57.0,,56.157648,10.196139,2017-01-21 11:25:08.498808
13538856,77876019,Entire home/apt,,24,2,0.0,2,1.0,49.0,,56.145579,10.188997,2017-01-21 11:25:08.484009
7486874,27571416,Entire home/apt,,24,13,5.0,2,1.0,44.0,,56.148898,10.208466,2017-01-21 11:25:04.856070
13845469,81231805,Entire home/apt,,24,2,0.0,4,2.0,58.0,,56.161869,10.203357,2017-01-21 11:25:04.850089
11856055,57624449,Entire home/apt,,24,0,0.0,4,0.0,52.0,,56.156063,10.209683,2017-01-21 11:25:03.710956
13690448,75952938,Entire home/apt,,24,0,0.0,4,1.0,62.0,,56.156233,10.206185,2017-01-21 11:25:00.157603
8381908,44171043,Entire home/apt,,24,10,4.5,3,2.0,59.0,,56.164526,10.198934,2017-01-21 11:24:50.854556
7688765,40380483,Entire home/apt,,3,9,4.0,4,2.0,52.0,,56.166767,10.159311,2017-01-21 11:24:50.848149
14424447,88761945,Entire home/apt,,24,3,4.5,2,1.0,46.0,,56.164861,10.188168,2017-01-21 11:24:50.844862
6101582,31653051,Entire home/apt,,24,6,5.0,2,1.0,61.0,,56.166069,10.189109,2017-01-21 11:24:50.840614
5528954,28673199,Entire home/apt,,4,5,5.0,3,1.0,44.0,,56.173096,10.198031,2017-01-21 11:24:50.833894
13285463,14082057,Entire home/apt,,24,9,4.5,4,2.0,55.0,,56.163697,10.198409,2017-01-21 11:24:47.261672
12748836,37029293,Entire home/apt,,4,7,4.5,2,1.0,44.0,,56.173483,10.205429,2017-01-21 11:24:46.159051
1295964,7046831,Entire home/apt,,4,9,5.0,2,1.0,59.0,,56.176035,10.203682,2017-01-21 11:24:46.151044
11523428,39343961,Entire home/apt,,4,3,4.5,6,1.0,59.0,,56.180985,10.20177,2017-01-21 11:24:46.148606
14781290,92264793,Entire home/apt,,4,5,4.5,2,1.0,59.0,,56.175164,10.210976,2017-01-21 11:24:41.065556
13593879,5958119,Entire home/apt,,24,8,4.5,2,1.0,43.0,,56.163322,10.209717,2017-01-21 11:24:34.592788
6811537,35658038,Entire home/apt,,24,0,0.0,2,1.0,52.0,,56.145882,10.196737,2017-01-21 11:24:34.585959
13073512,72479519,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.160406,10.199785,2017-01-21 11:24:34.567566
10653365,55014553,Entire home/apt,,4,3,5.0,2,1.0,46.0,,56.175807,10.204287,2017-01-21 11:24:33.382766
11613366,49180406,Entire home/apt,,24,1,0.0,4,1.0,57.0,,56.155691,10.209293,2017-01-21 11:24:33.371890
13419066,76478807,Entire home/apt,,24,1,0.0,6,2.0,48.0,,56.146989,10.208652,2017-01-21 11:24:33.369378
13930167,78807024,Entire home/apt,,24,3,4.5,2,1.0,46.0,,56.145012,10.20527,2017-01-21 11:24:33.361278
9020102,14513767,Entire home/apt,,24,7,5.0,4,2.0,48.0,,56.154645,10.184905,2017-01-21 11:24:31.787789
13186630,73777021,Entire home/apt,,2,5,4.5,3,1.0,52.0,,56.14515,10.186827,2017-01-21 11:24:31.773598
1214524,1990806,Entire home/apt,,24,24,5.0,2,1.0,59.0,,56.165282,10.198792,2017-01-21 11:24:31.767225
6953699,36363951,Entire home/apt,,6,7,4.5,2,2.0,52.0,,56.157212,10.164607,2017-01-21 11:24:31.764891
10664895,13740249,Entire home/apt,,24,3,5.0,4,2.0,59.0,,56.158596,10.196996,2017-01-21 11:24:31.757189
13805292,80660794,Entire home/apt,,24,0,0.0,4,2.0,59.0,,56.14318,10.194683,2017-01-21 11:24:30.900991
13896977,82340363,Entire home/apt,,24,7,4.5,2,1.0,53.0,,56.159925,10.184237,2017-01-21 11:24:30.896980
13856795,32449276,Entire home/apt,,24,0,0.0,4,2.0,46.0,,56.144763,10.191927,2017-01-21 11:24:29.838581
7376954,28907781,Entire home/apt,,24,6,4.5,4,2.0,59.0,,56.145455,10.201468,2017-01-21 11:24:29.834469
6674109,34930920,Entire home/apt,,24,23,4.5,3,1.0,59.0,,56.163029,10.216433,2017-01-21 11:24:27.904378
5349717,27726976,Entire home/apt,,24,22,4.5,4,1.0,59.0,,56.154838,10.19444,2017-01-21 11:24:27.901477
14599994,63860537,Entire home/apt,,24,1,0.0,4,1.0,52.0,,56.15248,10.187796,2017-01-21 11:24:26.567387
7406153,23070808,Entire home/apt,,24,0,0.0,4,3.0,74.0,,56.146086,10.203332,2017-01-21 11:27:22.625905
14509006,74758622,Entire home/apt,,24,8,4.5,4,1.0,70.0,,56.151495,10.209284,2017-01-21 11:27:22.617609
15585132,20234356,Entire home/apt,,1,2,0.0,4,1.0,74.0,,56.115632,10.206633,2017-01-21 11:27:22.613492
13627731,28150368,Entire home/apt,,24,1,0.0,2,1.0,81.0,,56.145151,10.201234,2017-01-21 11:27:21.025916
5384740,2254663,Entire home/apt,,24,24,5.0,2,1.0,76.0,,56.151531,10.198429,2017-01-21 11:27:21.019481
10896872,53712988,Entire home/apt,,24,0,0.0,2,1.0,81.0,,56.154333,10.202546,2017-01-21 11:27:19.643826
15980207,34909002,Entire home/apt,,24,3,5.0,5,1.0,73.0,,56.145281,10.191185,2017-01-21 11:27:19.622953
16630167,60816820,Entire home/apt,,24,0,0.0,2,1.0,71.0,,56.159377,10.199329,2017-01-21 11:27:19.619222
13267898,74739981,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.154106,10.202704,2017-01-21 11:27:19.613126
13762694,33835455,Entire home/apt,,24,0,0.0,2,1.0,67.0,,56.145722,10.201816,2017-01-21 11:27:18.567866
15433835,3017293,Entire home/apt,,24,10,5.0,5,1.0,74.0,,56.14644,10.203988,2017-01-21 11:27:18.565413
14814096,91466538,Entire home/apt,,24,4,4.5,2,1.0,81.0,,56.147716,10.202321,2017-01-21 11:27:18.556784
6771658,35453415,Entire home/apt,,24,32,4.5,3,1.0,71.0,,56.162031,10.201125,2017-01-21 11:27:18.553073
16733837,17071097,Entire home/apt,,24,0,0.0,2,1.0,63.0,,56.151053,10.196864,2017-01-21 11:27:18.549341
9248729,21206875,Entire home/apt,,24,2,0.0,2,2.0,81.0,,56.163829,10.200007,2017-01-21 11:27:17.303823
13647464,79228030,Entire home/apt,,24,2,0.0,3,1.0,67.0,,56.152908,10.195542,2017-01-21 11:27:17.294386
7502671,39304658,Entire home/apt,,24,2,0.0,4,1.0,74.0,,56.153777,10.206103,2017-01-21 11:27:17.289358
13507006,77502207,Entire home/apt,,1,0,0.0,2,1.0,74.0,,56.140772,10.193083,2017-01-21 11:27:17.286746
16630075,43993301,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.155094,10.189933,2017-01-21 11:27:17.282863
13411281,13614207,Entire home/apt,,24,7,4.5,4,2.0,74.0,,56.159954,10.200989,2017-01-21 11:27:17.280863
7780819,38108208,Entire home/apt,,24,1,0.0,4,1.0,74.0,,56.153892,10.187027,2017-01-21 11:27:17.274872
13269317,6002188,Entire home/apt,,24,1,0.0,2,1.0,81.0,,56.152216,10.198072,2017-01-21 11:27:16.704996
15266544,56638124,Entire home/apt,,24,5,4.0,6,4.0,76.0,,56.157837,10.199103,2017-01-21 11:27:16.683751
13742908,80465008,Entire home/apt,,24,1,0.0,5,1.0,59.0,,56.163693,10.192199,2017-01-21 11:24:26.562348
9290267,48238039,Entire home/apt,,24,1,0.0,2,1.0,44.0,,56.148686,10.192631,2017-01-21 11:24:26.539772
7924024,41786084,Entire home/apt,,24,42,5.0,4,1.0,52.0,,56.159817,10.207287,2017-01-21 11:24:25.285550
7899499,12024459,Entire home/apt,,24,11,4.0,2,1.0,52.0,,56.159293,10.196146,2017-01-21 11:24:23.942572
5829267,19992765,Entire home/apt,,24,0,0.0,2,1.0,62.0,,56.161862,10.202443,2017-01-21 11:24:22.535565
8589120,4807311,Entire home/apt,,3,8,4.5,4,1.0,56.0,,56.166074,10.17596,2017-01-21 11:24:20.245212
8727897,30320002,Entire home/apt,,2,4,5.0,2,1.0,52.0,,56.146172,10.185993,2017-01-21 11:24:20.221786
11308790,59058449,Entire home/apt,,24,8,4.5,3,0.0,44.0,,56.158038,10.208748,2017-01-21 11:24:17.116833
9708189,50124775,Entire home/apt,,24,25,4.5,4,1.0,61.0,,56.15004,10.201428,2017-01-21 11:24:17.092514
13053307,72261254,Entire home/apt,,24,2,0.0,2,1.0,47.0,,56.153547,10.184978,2017-01-21 11:24:16.220982
13711654,64141496,Entire home/apt,,24,2,0.0,2,2.0,59.0,,56.15969,10.208523,2017-01-21 11:24:15.192492
15121086,3873684,Entire home/apt,,24,1,0.0,3,1.0,55.0,,56.159524,10.199149,2017-01-21 11:24:13.789784
10221307,23567020,Entire home/apt,,24,14,5.0,4,1.0,59.0,,56.162012,10.210279,2017-01-21 11:24:11.900143
15861853,47871980,Entire home/apt,,24,1,0.0,4,1.0,52.0,,56.160213,10.214906,2017-01-21 11:24:11.897940
6868435,29526450,Entire home/apt,,24,0,0.0,3,1.0,59.0,,56.165306,10.21172,2017-01-21 11:24:11.895744
5704362,29573656,Entire home/apt,,24,1,0.0,3,2.0,57.0,,56.161562,10.214091,2017-01-21 11:24:11.893613
13835464,81610828,Entire home/apt,,24,1,0.0,4,1.0,59.0,,56.164938,10.212022,2017-01-21 11:24:11.891546
4763463,16603581,Entire home/apt,,24,14,4.5,3,1.0,52.0,,56.173085,10.213873,2017-01-21 11:24:11.889392
5475930,16004715,Entire home/apt,,24,5,4.5,3,1.0,52.0,,56.162997,10.216726,2017-01-21 11:24:11.884798
13353336,44837124,Entire home/apt,,24,1,0.0,3,1.0,59.0,,56.170892,10.217808,2017-01-21 11:24:11.882436
7509602,29490649,Entire home/apt,,24,0,0.0,1,1.0,59.0,,56.161959,10.213342,2017-01-21 11:24:10.533530
6360233,33134823,Entire home/apt,,24,15,5.0,3,1.0,59.0,,56.17021,10.21384,2017-01-21 11:24:09.138809
2372018,7375606,Entire home/apt,,24,7,5.0,3,1.0,52.0,,56.158514,10.212677,2017-01-21 11:24:09.125349
6439306,33620734,Entire home/apt,,24,7,4.5,4,1.0,44.0,,56.16224,10.214911,2017-01-21 11:24:08.542742
6944764,25083983,Entire home/apt,,24,0,0.0,4,1.0,59.0,,56.155338,10.195168,2017-01-21 11:24:04.603983
11226988,15370769,Entire home/apt,,24,2,0.0,6,2.0,59.0,,56.154056,10.196494,2017-01-21 11:24:04.591160
1275464,6942217,Entire home/apt,,24,0,0.0,2,1.0,52.0,,56.147,10.199522,2017-01-21 11:24:04.579014
15340998,71090535,Entire home/apt,,24,10,5.0,3,1.0,59.0,,56.156888,10.200323,2017-01-21 11:24:03.387180
2948800,15053344,Entire home/apt,,2,0,0.0,2,1.0,55.0,,56.141259,10.183104,2017-01-21 11:24:03.383226
11477186,31030704,Entire home/apt,,24,3,4.5,3,1.0,44.0,,56.156926,10.190429,2017-01-21 11:24:03.379461
6312633,29723871,Entire home/apt,,24,13,5.0,3,1.0,59.0,,56.146253,10.190502,2017-01-21 11:24:03.370996
2953529,15076448,Entire home/apt,,4,10,4.5,3,1.0,44.0,,56.175434,10.198355,2017-01-21 11:24:03.368650
8587915,45196707,Entire home/apt,,24,12,5.0,2,1.0,59.0,,56.145556,10.207592,2017-01-21 11:24:03.361490
11817486,6177721,Entire home/apt,,24,43,4.5,8,2.0,47.0,,56.147763,10.200659,2017-01-21 11:24:03.358932
8095756,21318200,Entire home/apt,,24,4,4.5,2,1.0,59.0,,56.164192,10.198806,2017-01-21 11:24:01.612721
2962843,15120661,Entire home/apt,,24,13,5.0,4,1.0,48.0,,56.154725,10.205128,2017-01-21 11:24:01.610529
5130173,23080947,Entire home/apt,,24,6,4.5,3,1.0,59.0,,56.159677,10.21215,2017-01-21 11:24:01.603147
7913786,19581689,Entire home/apt,,24,3,4.5,4,1.0,60.0,,56.163196,10.206518,2017-01-21 11:24:01.598460
12354984,63194287,Entire home/apt,,24,0,0.0,2,1.0,57.0,,56.156074,10.211351,2017-01-21 11:24:00.190175
14010581,32942687,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.174257,10.217821,2017-01-21 11:24:00.185007
8384042,8042226,Entire home/apt,,24,6,4.5,2,1.0,59.0,,56.164129,10.190496,2017-01-21 11:24:00.177243
13885144,36878133,Entire home/apt,,24,3,4.5,3,1.0,59.0,,56.148379,10.192737,2017-01-21 11:24:00.168710
5520122,28627281,Entire home/apt,,24,4,4.5,2,1.0,58.0,,56.156449,10.198289,2017-01-21 11:24:00.162639
6667531,26165474,Entire home/apt,,24,4,4.5,4,1.0,52.0,,56.162972,10.214131,2017-01-21 11:24:00.156863
3755094,19220758,Entire home/apt,,24,1,0.0,4,2.0,59.0,,56.173428,10.217288,2017-01-21 11:23:58.042891
1824644,9550051,Entire home/apt,,24,0,0.0,2,0.0,59.0,,56.157187,10.200835,2017-01-21 11:23:58.040033
7200020,37699716,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.149145,10.198765,2017-01-21 11:23:58.037998
12535987,30975524,Entire home/apt,,24,1,0.0,2,1.0,42.0,,56.155899,10.208858,2017-01-21 11:23:58.028923
5677096,29435079,Entire home/apt,,24,0,0.0,3,1.0,52.0,,56.153844,10.187754,2017-01-21 11:23:58.026276
3024652,11042998,Entire home/apt,,24,4,4.0,4,1.0,52.0,,56.169893,10.216982,2017-01-21 11:23:58.023698
13247361,12028222,Entire home/apt,,24,5,5.0,3,1.0,46.0,,56.141951,10.197624,2017-01-21 11:23:56.655669
14082475,84657761,Entire home/apt,,24,4,5.0,2,1.0,45.0,,56.148794,10.202545,2017-01-21 11:23:56.652015
7713905,40524780,Entire home/apt,,2,9,4.0,2,1.0,52.0,,56.139317,10.181235,2017-01-21 11:23:56.649479
13667567,22355766,Entire home/apt,,24,0,0.0,6,1.0,62.0,,56.157688,10.19053,2017-01-21 11:23:56.638062
3584493,7800711,Entire home/apt,,24,13,4.5,2,1.0,56.0,,56.161983,10.204872,2017-01-21 11:23:56.628498
13501401,22475670,Entire home/apt,,24,0,0.0,2,1.0,47.0,,56.143993,10.190126,2017-01-21 11:23:55.622146
14876489,58154427,Entire home/apt,,24,2,0.0,2,1.0,52.0,,56.164565,10.209852,2017-01-21 11:23:54.513371
11581529,61230865,Entire home/apt,,24,9,4.5,2,1.0,41.0,,56.160067,10.208992,2017-01-21 11:23:54.506473
12122200,34818211,Entire home/apt,,24,0,0.0,3,1.0,54.0,,56.170541,10.215392,2017-01-21 11:23:54.504351
3790939,19460432,Entire home/apt,,24,3,5.0,2,1.0,59.0,,56.174297,10.217731,2017-01-21 11:23:54.496719
13289050,23414051,Entire home/apt,,24,4,5.0,2,1.0,59.0,,56.154546,10.198107,2017-01-21 11:23:54.492669
14021531,54095800,Entire home/apt,,1,0,0.0,3,2.0,52.0,,56.108728,10.209976,2017-01-21 11:23:52.752687
14533453,89879040,Entire home/apt,,24,5,5.0,2,1.0,52.0,,56.145063,10.190157,2017-01-21 11:23:52.750533
7703119,14935227,Entire home/apt,,1,0,0.0,3,1.0,59.0,,56.11502,10.205446,2017-01-21 11:23:52.733036
12317924,61968816,Entire home/apt,,24,6,4.0,2,1.0,52.0,,56.155976,10.195758,2017-01-21 11:23:52.725819
15463344,33297396,Entire home/apt,,24,3,5.0,2,1.0,47.0,,56.147248,10.197303,2017-01-21 11:23:51.055787
13405615,76319478,Entire home/apt,,24,0,0.0,4,2.0,57.0,,56.145971,10.193677,2017-01-21 11:23:51.039919
13868600,20523480,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.165463,10.223337,2017-01-21 11:23:49.844357
13611435,78785540,Entire home/apt,,24,4,4.5,6,3.0,52.0,,56.145932,10.193266,2017-01-21 11:23:49.841912
7597916,39842838,Entire home/apt,,24,5,4.5,2,1.0,58.0,,56.162686,10.204838,2017-01-21 11:23:49.835668
14071879,52998478,Entire home/apt,,24,1,0.0,4,1.0,59.0,,56.164873,10.199184,2017-01-21 11:23:49.826203
15322528,97637165,Entire home/apt,,24,3,5.0,2,0.0,59.0,,56.149367,10.196055,2017-01-21 11:23:49.823641
16295753,106612004,Entire home/apt,,24,0,0.0,2,2.0,58.0,,56.165653,10.212427,2017-01-21 11:23:48.429288
13764115,37032754,Entire home/apt,,24,0,0.0,3,1.0,57.0,,56.161236,10.213923,2017-01-21 11:23:47.107626
6540706,34206431,Entire home/apt,,24,2,0.0,2,1.0,47.0,,56.143314,10.20628,2017-01-21 11:23:47.103052
13357924,75764698,Entire home/apt,,24,2,0.0,3,1.0,62.0,,56.160112,10.214105,2017-01-21 11:23:47.098939
13860443,30585739,Entire home/apt,,24,6,4.0,4,1.0,52.0,,56.164494,10.200908,2017-01-21 11:23:47.091791
4919504,25338016,Entire home/apt,,5,15,4.5,2,1.0,56.0,,56.202698,10.24777,2017-01-21 11:23:29.108471
13861180,81908086,Entire home/apt,,24,13,4.5,2,1.0,44.0,,56.171278,10.21365,2017-01-21 11:23:29.104437
14227877,86479358,Entire home/apt,,2,0,0.0,4,1.0,56.0,,56.142178,10.183077,2017-01-21 11:23:27.927280
12942107,71098403,Entire home/apt,,3,13,4.5,5,2.0,47.0,,56.172737,10.162404,2017-01-21 11:23:27.920561
14725293,51902403,Entire home/apt,,24,11,5.0,2,0.0,56.0,,56.145674,10.197811,2017-01-21 11:23:27.910667
12702881,69049507,Entire home/apt,,24,20,4.5,2,1.0,59.0,,56.173369,10.214648,2017-01-21 11:23:27.906187
16556778,62658553,Entire home/apt,,24,0,0.0,4,1.0,52.0,,56.15723,10.183734,2017-01-21 11:23:27.902261
9474070,45220732,Entire home/apt,,24,2,0.0,2,1.0,44.0,,56.157704,10.183181,2017-01-21 11:23:27.900097
12563913,68110006,Entire home/apt,,6,3,5.0,4,1.0,48.0,,56.154453,10.182162,2017-01-21 11:23:27.897728
13195423,54444233,Entire home/apt,,24,9,4.0,4,2.0,59.0,,56.148105,10.192004,2017-01-21 11:23:25.351264
13390918,23744210,Entire home/apt,,24,5,4.5,2,1.0,44.0,,56.15348,10.18744,2017-01-21 11:23:25.348528
16159789,16370900,Entire home/apt,,24,0,0.0,2,1.0,44.0,,56.147948,10.198995,2017-01-21 11:23:25.340840
13125773,73059920,Entire home/apt,,4,0,0.0,3,1.0,44.0,,56.173436,10.201768,2017-01-21 11:23:25.333393
5715014,23038884,Entire home/apt,,24,34,4.5,3,2.0,59.0,,56.164487,10.198721,2017-01-21 11:23:25.328992
10306402,52227208,Entire home/apt,,24,0,0.0,2,1.0,49.0,,56.170822,10.216023,2017-01-21 11:23:25.326457
6640260,34754389,Entire home/apt,,24,3,4.5,3,1.0,59.0,,56.14812,10.205118,2017-01-21 11:23:25.321463
7189508,37656419,Entire home/apt,,4,0,0.0,4,2.0,42.0,,56.187922,10.18327,2017-01-21 11:23:23.938775
14201191,80313679,Entire home/apt,,24,12,5.0,2,1.0,59.0,,56.157039,10.197032,2017-01-21 11:23:23.933114
12865275,69545461,Entire home/apt,,5,1,0.0,3,1.0,44.0,,56.198187,10.235556,2017-01-21 11:23:23.930114
6831774,35790175,Entire home/apt,,4,0,0.0,3,2.0,41.0,,56.174121,10.198629,2017-01-21 11:23:23.927691
