room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
12179626,1353,50933433,Entire home/apt,,Aarhus,,24,2,0.0,4,1.0,,108.0,,Unique townhouse,2017-06-19 08:39:54.206414,56.161594,10.207779,0101000020E610000057975302626A24406B9DB81CAF144C40
9994728,1353,49878091,Entire home/apt,,Aarhus,,24,1,0.0,3,1.0,,124.0,,Centralt beliggende 2'er+altan,2017-06-19 08:39:54.203818,56.15585,10.197646,0101000020E6100000D55E44DB31652440728A8EE4F2134C40
12450346,1353,47407883,Entire home/apt,,Aarhus,,24,18,5.0,6,2.0,,109.0,,Central and spacious loft apartment,2017-06-19 08:39:54.198322,56.159324,10.197594,0101000020E61000008BC56F0A2B652440E4BB94BA64144C40
12547573,1353,21370346,Entire home/apt,,Aarhus,,4,3,4.0,6,3.0,,108.0,,"Light, quiet, 100m2 with private garden",2017-06-19 08:39:54.180567,56.173501,10.20129,0101000020E610000010069E7B0F6724406269E04735164C40
17581763,1353,63699047,Entire home/apt,,Aarhus,,24,1,0.0,2,1.0,,124.0,,Nice apartment in the middle of Aarhus,2017-06-19 08:39:51.818828,56.151935,10.207154,0101000020E61000009E78CE16106A2440130F289B72134C40
3208150,1353,16254371,Entire home/apt,,Aarhus,,24,15,5.0,4,2.0,,121.0,,Charming & fam. friendly townhouse,2017-06-19 08:39:51.816602,56.161682,10.214055,0101000020E61000002F17F19D986D24400A2DEBFEB1144C40
14932243,1353,93888317,Entire home/apt,,Aarhus,,24,7,5.0,4,2.0,,116.0,,Unique downtown appartment,2017-06-19 08:39:51.813599,56.162296,10.204846,0101000020E6100000CE6E2D93E1682440C422861DC6144C40
18553948,1353,125317671,Entire home/apt,,Aarhus,,24,5,5.0,4,2.0,,108.0,,"Luxury, coziness & quiet surroundings in Aarhus C",2017-06-19 08:39:51.782514,56.158649,10.19724,0101000020E610000014ED2AA4FC6424408445459C4E144C40
18818198,1353,21913127,Entire home/apt,,Aarhus,,24,2,0.0,6,1.0,,115.0,,hyggelig stor lejlighed i centrum,2017-06-19 08:39:51.780257,56.161617,10.209755,0101000020E61000004F58E201656B244023BDA8DDAF144C40
16979951,1353,111401366,Entire home/apt,,Aarhus,,5,0,0.0,5,4.0,,121.0,,Villa in Risskov/Aarhus near beach and forrest,2017-06-19 08:39:51.778218,56.192065,10.231555,0101000020E6100000587380608E76244066DAFE9595184C40
18266851,1353,126270450,Entire home/apt,,Aarhus,,6,0,0.0,6,2.0,,108.0,,Lovely apartment/room in the city of Aarhus,2017-06-19 08:39:51.775866,56.155642,10.180426,0101000020E61000003AB2F2CB605C244028F1B913EC134C40
18544346,1353,128725257,Entire home/apt,,Aarhus,,4,3,5.0,8,4.0,,108.0,,Family House in Aarhus,2017-06-19 08:39:51.773922,56.20123,10.191481,0101000020E61000005A9C31CC09622440AF7C96E7C1194C40
17503114,1353,81226735,Entire home/apt,,Aarhus,,24,12,5.0,4,2.0,,105.0,,Oceanview apartment in the center of Aarhus,2017-06-19 08:39:51.771226,56.155382,10.211878,0101000020E6100000D97BF1457B6C24408C31B08EE3134C40
15946873,1353,38110514,Entire home/apt,,Aarhus,,24,1,0.0,4,1.0,,108.0,,Cozy appartment i the heart of Aarhus,2017-06-19 08:39:51.768322,56.158304,10.206185,0101000020E6100000FDD98F1491692440BA69334E43144C40
11457632,1353,53522315,Entire home/apt,,Aarhus,,24,6,5.0,3,2.0,,116.0,,"Central, hip, clean apartment",2017-06-19 08:39:51.765433,56.162135,10.20588,0101000020E61000000CCD751A69692440BB44F5D6C0144C40
16883728,1353,35997010,Entire home/apt,,Aarhus,,24,6,5.0,3,2.0,,109.0,,"Shared appart/owner, sea view,4bedr",2017-06-19 08:39:51.763427,56.161832,10.224849,0101000020E61000009D137B681F7324401FB935E9B6144C40
16695658,1353,49097593,Entire home/apt,,Aarhus,,24,7,5.0,2,1.0,,116.0,,Two balconys in City Centre on quiet street,2017-06-19 08:39:51.760594,56.155976,10.202834,0101000020E6100000A208A9DBD9672440FF7A8505F7134C40
13444596,1353,76667073,Entire home/apt,,Aarhus,,6,3,5.0,4,3.0,,116.0,,Charming house with beautiful old garden,2017-06-19 08:39:51.755030,56.15294,10.168464,0101000020E6100000501BD5E9405624400820B58993134C40
18086329,1353,1989951,Entire home/apt,,Aarhus,,24,8,5.0,3,1.0,,108.0,,"Cozy PENTHOUSE w. ocean view, terrace and art",2017-06-19 08:39:51.751532,56.168019,10.219083,0101000020E61000001938A0A52B702440A60D87A581154C40
17898840,1353,82224681,Entire home/apt,,Aarhus,,3,8,5.0,6,2.0,,116.0,,1. sals-lejlighed i villakvarter ved botanisk have,2017-06-19 08:39:51.749435,56.167811,10.183451,0101000020E610000045D61A4AED5D24405C74B2D47A154C40
14527057,1353,82141416,Entire home/apt,,Aarhus,,4,0,0.0,6,4.0,,124.0,,Sunny house in Aarhus,2017-06-19 08:39:51.715580,56.179534,10.193683,0101000020E610000014950D6B2A632440914259F8FA164C40
10016565,1353,51437848,Entire home/apt,,Aarhus,,9,0,0.0,4,3.0,,93.0,,Lækkert nyt hus.,2017-06-19 08:39:49.707355,56.131715,10.105914,0101000020E610000089601C5C3A36244042B28009DC104C40
17567330,1353,119269342,Entire home/apt,,Aarhus,,9,0,0.0,6,4.0,,90.0,,Familie villa fra 2011 tæt på by og strand,2017-06-19 08:39:49.672885,56.125836,10.104205,0101000020E6100000CC28965B5A3524406954E0641B104C40
4197992,1353,21778111,Entire home/apt,,Aarhus,,10,0,0.0,6,3.0,,93.0,,The full Aarhus experience this summer,2017-06-19 08:39:48.688463,56.15676,10.112256,0101000020E61000003F8F519E7939244015A930B610144C40
17187504,1353,115678132,Entire home/apt,,Aarhus,,9,0,0.0,8,5.0,,93.0,,Nice and bright house for families and relaxation,2017-06-19 08:39:48.672811,56.126266,10.111751,0101000020E61000003197546D37392440624CFA7B29104C40
6325703,1353,32917129,Entire home/apt,,Aarhus,,6,0,0.0,4,2.0,,85.0,,Cute apartment with fantastic view,2017-06-19 08:39:48.661799,56.152941,10.153213,0101000020E6100000E3A430EF714E2440D89B189293134C40
7127437,1353,9125860,Entire home/apt,,Aarhus,,3,0,0.0,4,2.0,,91.0,,Dejligt Rækkehus med egen Have!,2017-06-19 08:39:45.907081,56.16246,10.164035,0101000020E610000079CC4065FC5324403F74417DCB144C40
7386186,1353,21875498,Entire home/apt,,Aarhus,,6,4,5.0,4,2.0,,85.0,,Modern flat close to city center,2017-06-19 08:39:45.901666,56.153474,10.158097,0101000020E610000001310917F2502440A6643909A5134C40
7200737,1353,37704005,Entire home/apt,,Aarhus,,9,0,0.0,6,3.0,,92.0,,Beautiful nature close to Aarhus,2017-06-19 08:39:45.897236,56.132335,10.11406,0101000020E610000043908312663A2440DE8E705AF0104C40
18626556,1353,129400260,Entire home/apt,,Aarhus,,1,0,0.0,8,4.0,,97.0,,"Lovely home near forrest, water and Aarhus city",2017-06-19 08:39:44.561115,56.113267,10.181057,0101000020E61000007A6CCB80B35C2440A75B76887F0E4C40
8979202,1353,6037895,Entire home/apt,,Aarhus,,6,15,4.5,5,2.0,,85.0,,Big apartment in nice environment,2017-06-19 08:39:44.550374,56.150149,10.154336,0101000020E6100000E030D120054F244078431A1538134C40
6839357,1353,35840809,Entire home/apt,,Aarhus,,24,4,4.5,4,2.0,,85.0,,Seaview in the Heart of Århus C..,2017-06-19 08:39:43.806163,56.162451,10.203948,0101000020E6100000522B4CDF6B682440EB19C231CB144C40
7080755,1353,37121005,Entire home/apt,,Aarhus,,24,1,0.0,3,1.0,,93.0,,Light and cosy apartment in the heart of Aarhus,2017-06-19 08:39:43.801313,56.154631,10.194334,0101000020E61000007100FDBE7F63244051F9D7F2CA134C40
6779425,1353,35489464,Entire home/apt,,Aarhus,,1,2,0.0,6,2.0,,100.0,,"Hus - tæt på Århus, skov og strand",2017-06-19 08:39:43.797291,56.112625,10.18635,0101000020E61000001D386744695F244023DBF97E6A0E4C40
10247667,1353,51343116,Entire home/apt,,Aarhus,,24,12,5.0,4,2.0,,101.0,,Unique 96sqm in Aarhus C,2017-06-19 08:39:43.794711,56.145875,10.194172,0101000020E61000000B992B836A632440E9263108AC124C40
6653016,1353,33010723,Entire home/apt,,Aarhus,,24,1,0.0,2,1.0,,85.0,,Stay in the h e a r t of Århus!,2017-06-19 08:39:43.783128,56.154534,10.209928,0101000020E61000008507CDAE7B6B24405E0F26C5C7134C40
5675270,1353,8579650,Entire home/apt,,Aarhus,,24,0,0.0,2,2.0,,87.0,,New and modern apartment in centre,2017-06-19 08:39:42.043866,56.15283,10.187151,0101000020E6100000D0D38041D25F244081ECF5EE8F134C40
13823985,1353,75364258,Entire home/apt,,Aarhus,,6,0,0.0,4,1.0,,93.0,,Lovely One Bedroom Apartment in Aarhus City (4bds),2017-06-19 08:39:42.000012,56.158677,10.182645,0101000020E61000004C8E3BA5835D24404ED026874F144C40
13795617,1353,5966700,Entire home/apt,,Aarhus,,24,12,5.0,2,1.0,,85.0,,Nice and big apartment in the center of Aarhus,2017-06-19 08:39:39.169305,56.153537,10.205273,0101000020E6100000ED80EB8A19692440ECDCB419A7134C40
13592683,1353,1698817,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,98.0,,"Quiet place, 5 min walk from the center",2017-06-19 08:39:38.018880,56.163505,10.201961,0101000020E61000008A22A46E67672440C2DD59BBED144C40
6922723,1353,36284223,Entire home/apt,,Aarhus,,24,1,0.0,4,2.0,,85.0,,3 room apartment 95 m2 in center of Århus,2017-06-19 08:39:38.013002,56.149015,10.192692,0101000020E6100000D3669C86A862244085CE6BEC12134C40
12048780,1353,64519449,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,93.0,,Unique apartment in central Aarhus,2017-06-19 08:39:38.006876,56.162068,10.209795,0101000020E610000088BA0F406A6B244033DDEBA4BE144C40
18840678,1353,36524174,Entire home/apt,,Aarhus,,2,1,0.0,3,1.0,,85.0,,"Lys lejlighed tæt på skov, strand og by",2017-06-19 08:39:37.967968,56.138914,10.183759,0101000020E6100000FBB0DEA8155E2440707A17EFC7114C40
7931231,1353,36998364,Entire home/apt,,Aarhus,,24,26,5.0,6,3.0,,93.0,,Smuk central 4-værelses lejlighed,2017-06-19 08:39:36.894399,56.14453,10.200208,0101000020E61000008ECBB8A9816624403CA583F57F124C40
7558327,1353,39619381,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,93.0,,Roof terrace in the heart of Aarhus,2017-06-19 08:39:36.890186,56.159675,10.200262,0101000020E61000005B43A9BD88662440917EFB3A70144C40
16671497,1353,3917741,Entire home/apt,,Aarhus,,24,2,0.0,4,1.0,,94.0,,90m2 very cozy apt. in Aarhus C,2017-06-19 08:39:34.999281,56.14838,10.202692,0101000020E61000005952EE3EC7672440B4B0A71DFE124C40
9310456,1353,48329079,Entire home/apt,,Aarhus,,24,29,4.5,3,1.0,,85.0,,Cozy place in the heart of Aarhus!,2017-06-19 08:39:34.996355,56.1606,10.212726,0101000020E61000008E041A6CEA6C24406ADE718A8E144C40
7023975,1353,36818377,Entire home/apt,,Aarhus,,24,1,0.0,4,3.0,,90.0,,"stor lej. v.midtby,skov og træskibe",2017-06-19 08:39:34.992258,56.16584,10.217911,0101000020E610000098E0D407926F2440302FC03E3A154C40
7197592,1353,4145284,Entire home/apt,,Aarhus,,24,1,0.0,5,2.0,,101.0,,Big 4 room apartment in Aarhus C,2017-06-19 08:39:34.981946,56.161619,10.20338,0101000020E61000002A52616C21682440C4B46FEEAF144C40
7196359,1353,35010454,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,93.0,,Luxus lejlighed tæt på by og havn,2017-06-19 08:39:34.979563,56.165735,10.224345,0101000020E6100000D00A0C59DD722440BA66F2CD36154C40
17770677,1353,21932820,Entire home/apt,,Aarhus,,24,0,0.0,2,0.0,,70.0,,Aarhus Apartment - lille og hyggelig i centrum,2017-06-19 08:36:05.717133,56.153833,10.186662,0101000020E6100000D9CF6229925F2440D505BCCCB0134C40
7730533,1353,40622544,Entire home/apt,,Aarhus,,24,3,5.0,2,1.0,,77.0,,Lejlighed lige midt i Århus C!,2017-06-19 08:36:00.414832,56.15292,10.20674,0101000020E6100000D28C45D3D9692440C173EFE192134C40
17672208,1353,44326859,Entire home/apt,,Aarhus,,24,3,5.0,2,0.0,,77.0,,Hyggelig central (!) lejlighed i Aarhus..,2017-06-19 08:35:59.354801,56.154733,10.206992,0101000020E61000003811FDDAFA692440554E7B4ACE134C40
14082196,1353,84655853,Entire home/apt,,Aarhus,,24,3,5.0,4,2.0,,70.0,,Your home-away-from-home in the center of Aarhus,2017-06-19 08:35:59.348641,56.162672,10.212939,0101000020E6100000FD153257066D2440CAFCA36FD2144C40
13387469,1353,29611967,Entire home/apt,,Aarhus,,24,9,4.5,4,1.0,,77.0,,Cozy apartment in central Aarhus,2017-06-19 08:35:59.343415,56.162406,10.208238,0101000020E6100000A391CF2B9E6A24404B5645B8C9144C40
13722085,1353,37934849,Entire home/apt,,Aarhus,,24,46,4.5,2,1.0,,66.0,,In the heart of Aarhus,2017-06-19 08:35:59.339313,56.152741,10.20712,0101000020E6100000EEB1F4A10B6A244011E15F048D134C40
13936933,1353,17783832,Entire home/apt,,Aarhus,,24,0,0.0,5,4.0,,77.0,,4 værelser på Strøget i Aarhus,2017-06-19 08:35:59.334362,56.152454,10.206909,0101000020E6100000027FF8F9EF6924407B12D89C83134C40
6571691,1353,34242483,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,77.0,,Apartment in the heart of Aarhus,2017-06-19 08:35:57.996289,56.155386,10.2064,0101000020E6100000EFC9C342AD692440CD203EB0E3134C40
7913786,1353,19581689,Entire home/apt,,Aarhus,,24,4,4.5,3,1.0,,70.0,,Lys lejlighed i centrum,2017-06-19 08:35:57.990314,56.163196,10.206518,0101000020E6100000171230BABC692440446B459BE3144C40
4562773,1353,22443973,Entire home/apt,,Aarhus,,24,15,4.5,6,2.0,,77.0,,Apartment in Aarhus Central,2017-06-19 08:35:57.982938,56.158742,10.20886,0101000020E610000097E2AAB2EF6A2440354069A851144C40
6487261,1353,22557169,Entire home/apt,,Aarhus,,24,4,4.0,4,1.0,,66.0,,"Full apartment right by ""åen"" center of Århus",2017-06-19 08:35:57.979010,56.156172,10.208609,0101000020E6100000724D81CCCE6A24408446B071FD134C40
7802559,1353,39101895,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,77.0,,Hyggelig central lejlighed!,2017-06-19 08:35:56.805608,56.161156,10.207301,0101000020E61000002FDB4E5B236A2440EFC682C2A0144C40
7406153,1353,23070808,Entire home/apt,,Aarhus,,24,0,0.0,4,3.0,,77.0,,Large lovely apartment in centrum,2017-06-19 08:35:47.792142,56.146086,10.203332,0101000020E6100000E675C4211B682440A43330F2B2124C40
11060627,1353,33345202,Entire home/apt,,Aarhus,,1,1,0.0,3,1.0,,77.0,,"Beautiful apartment, central Aarhus",2017-06-19 08:35:47.786524,56.141763,10.191782,0101000020E610000046EC13403162244034643C4A25124C40
4783208,1353,9848256,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,77.0,,Central beliggenhed.,2017-06-19 08:35:38.991088,56.144519,10.193943,0101000020E61000008693347F4C63244048533D997F124C40
14297543,1353,87312173,Entire home/apt,,Aarhus,,24,1,0.0,2,2.0,,69.0,,Central yet peaceful apartment in heart of Aarhus,2017-06-19 08:35:38.984222,56.15139,10.199943,0101000020E6100000D520CCED5E66244081785DBF60134C40
13287523,1353,44358607,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,77.0,,Cosy apartment in the centre of Aarhus,2017-06-19 08:35:38.980721,56.145861,10.194003,0101000020E6100000DBA6785C546324408461C092AB124C40
10404108,1353,17136962,Entire home/apt,,Aarhus,,24,2,0.0,4,1.0,,77.0,,"Spacious and warm apartment, with two bikes incl.",2017-06-19 08:35:38.978447,56.144079,10.204446,0101000020E610000096986725AD6824402B85402E71124C40
11727102,1353,51532321,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,75.0,,"Cozy, new apartment in the center of Aarhus",2017-06-19 08:35:38.971180,56.155142,10.191884,0101000020E61000005740A19E3E622440361E6CB1DB134C40
2528525,1353,12761217,Entire home/apt,,Aarhus,,24,52,4.5,4,1.0,,77.0,,Cosy 3 room apartment in Aarhus C,2017-06-19 08:35:38.965321,56.150963,10.191508,0101000020E610000041D829560D622440F9F36DC152134C40
12824649,1353,69970045,Entire home/apt,,Aarhus,,24,22,4.5,2,1.0,,81.0,,Hyggelig et-værelses lejlighed,2017-06-19 08:35:38.957900,56.148322,10.201775,0101000020E6100000014D840D4F6724407FA31D37FC124C40
12425892,1353,14376821,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,77.0,,Lejlighed i hjertet af Århus C,2017-06-19 08:35:38.951734,56.159845,10.207175,0101000020E6100000FC1873D7126A2440EDB60BCD75144C40
13372149,1353,70939391,Entire home/apt,,Aarhus,,24,18,5.0,3,1.0,,81.0,,Apartment 400 m. from the station.,2017-06-19 08:33:00.788482,56.145887,10.203534,0101000020E6100000853FC39B35682440AEF4DA6CAC124C40
15105432,1353,95667168,Entire home/apt,,Aarhus,,2,5,5.0,4,2.0,,67.0,,Close to city life and nature. Free parking.,2017-06-19 08:33:00.786171,56.134315,10.182797,0101000020E6100000249D8191975D24405E2EE23B31114C40
16843363,1353,11472105,Entire home/apt,,Aarhus,,24,7,5.0,3,2.0,,72.0,,Lovely 2 bedroom apartment in Aarhus C,2017-06-19 08:33:00.783908,56.159444,10.208556,0101000020E6100000E7C41EDAC76A24408FC536A968144C40
7282871,1353,14406963,Entire home/apt,,Aarhus,,24,8,5.0,3,1.0,,77.0,,Charming apartment 300m from center,2017-06-19 08:33:00.781456,56.164686,10.200339,0101000020E6100000083A5AD592662440F60D4C6E14154C40
18929932,1353,7335194,Entire home/apt,,Aarhus,,2,4,5.0,3,1.0,,77.0,,Studio lejlighed med have i Aarhus,2017-06-19 08:33:00.778489,56.136554,10.183912,0101000020E610000014AFB2B6295E2440A911FA997A114C40
16238826,1353,106146719,Entire home/apt,,Aarhus,,24,13,5.0,4,1.0,,74.0,,Cozy penthouse with balcony in the centre of Århus,2017-06-19 08:33:00.776112,56.142432,10.195746,0101000020E610000048A5D8D138642440B2F336363B124C40
12758812,1353,37812570,Entire home/apt,,Aarhus,,24,54,5.0,2,0.0,,70.0,,Bo i hjertet af Aarhus,2017-06-19 08:33:00.772821,56.157563,10.206003,0101000020E61000007BC1A73979692440A3073E062B144C40
14067309,1353,38804552,Entire home/apt,,Aarhus,,24,36,5.0,6,2.0,,70.0,,"Reneste hjem i hjertet af Aarhus, med plads til 6.",2017-06-19 08:33:00.769856,56.146628,10.1866,0101000020E610000001DE02098A5F2440C556D0B4C4124C40
16295753,1353,106612004,Entire home/apt,,Aarhus,,24,18,5.0,2,2.0,,63.0,,Clean Calm Cosy Central,2017-06-19 08:33:00.765183,56.165653,10.212427,0101000020E61000002593533BC36C2440FDBD141E34154C40
15433835,1353,3017293,Entire home/apt,,Aarhus,,24,31,5.0,5,1.0,,75.0,,"Stay in the heart of Aarhus. Clean, cosy and calm.",2017-06-19 08:33:00.762021,56.14644,10.203988,0101000020E61000008B8D791D71682440C269C18BBE124C40
10847903,1353,56185547,Entire home/apt,,Aarhus,,24,25,4.5,2,1.0,,66.0,,(CONTACT FOR SPECIAL NORTHSIDE OFFER),2017-06-19 08:33:00.759203,56.159462,10.204216,0101000020E6100000CFA3E2FF8E682440357A354069144C40
6859529,1353,35946193,Entire home/apt,,Aarhus,,24,37,5.0,2,1.0,,69.0,,Hyggelig 2. vær. lejlighed i Aarhus,2017-06-19 08:33:00.755005,56.169281,10.217654,0101000020E6100000EAAF5758706F2440C66AF3FFAA154C40
5921240,1353,30750488,Entire home/apt,,Aarhus,,24,28,5.0,2,1.0,,72.0,,Central lejlighed for to,2017-06-19 08:33:00.752812,56.144251,10.196064,0101000020E61000008CD827806264244028B517D176124C40
11762370,1353,28637330,Entire home/apt,,Aarhus,,6,0,0.0,2,1.0,,62.0,,lej. tæt på centrum og med altan,2017-06-19 08:32:57.680657,56.154753,10.154497,0101000020E610000004A9143B1A4F24409CFA40F2CE134C40
8119414,1353,42877058,Entire home/apt,,Aarhus,,2,8,5.0,4,2.0,,46.0,,Cozy family apartment. Great view.,2017-06-19 08:32:57.670859,56.122619,10.174186,0101000020E610000095D74AE82E592440226FB9FAB10F4C40
4570793,1353,2079483,Entire home/apt,,Aarhus,,2,3,4.5,4,2.0,,52.0,,Stor lys lejlighed m egen terrasse,2017-06-19 08:32:57.667136,56.127981,10.163112,0101000020E6100000992B836A8353244033C170AE61104C40
14143814,1353,18179910,Entire home/apt,,Aarhus,,24,1,0.0,1,1.0,,59.0,,Cozy apartment in central Aarhus,2017-06-19 08:32:56.475589,56.146245,10.191488,0101000020E6100000242713B70A6224400D1AFA27B8124C40
5967301,1353,1823118,Entire home/apt,,Aarhus,,3,4,4.5,2,1.0,,55.0,,Cosy suburban flat,2017-06-19 08:32:53.221764,56.162227,10.152238,0101000020E6100000BA6A9E23F24D24409CC3B5DAC3144C40
18705892,1353,28765375,Entire home/apt,,Aarhus,,3,1,0.0,3,1.0,,48.0,,62 m2 lejlighed 5 km fra Aarhus C i roligt kvarter,2017-06-19 08:32:53.209185,56.160239,10.145691,0101000020E6100000A0A4C002984A2440994528B682144C40
14811524,1353,16090330,Entire home/apt,,Aarhus,,2,13,5.0,3,1.0,,45.0,,Lækker central lejlighed i Aarhus,2017-06-19 08:32:51.587561,56.119984,10.145307,0101000020E61000007FC2D9AD654A24408A05BEA25B0F4C40
9382461,1353,48675670,Entire home/apt,,Aarhus,,6,0,0.0,2,1.0,,45.0,,"Hyggelig lejlighed i Åbyhøj, Århus",2017-06-19 08:32:51.584096,56.152908,10.155063,0101000020E6100000A9A3E36A644F2440FCA5457D92134C40
18715671,1353,130134487,Entire home/apt,,Aarhus,,10,1,0.0,6,3.0,,62.0,,Brabrand Skovvej 86,2017-06-19 08:32:46.201891,56.148699,10.134555,0101000020E6100000CD069964E444244055F99E9108134C40
12800078,1353,69737611,Entire home/apt,,Aarhus,,3,4,5.0,6,4.0,,62.0,,Familievenligt,2017-06-19 08:32:46.196609,56.162197,10.145104,0101000020E61000009E094D124B4A244031410DDFC2144C40
14692686,1353,73083790,Entire home/apt,,Aarhus,,9,4,4.0,2,1.0,,49.0,,lejlighed i naturskønne omgivelser,2017-06-19 08:32:45.218430,56.131619,10.115831,0101000020E6100000D8B969334E3B2440204432E4D8104C40
16271341,1353,106413823,Entire home/apt,,Aarhus,,2,12,4.5,4,1.0,,58.0,,Lille hyggelig etværelses lejlighed til 4 personer,2017-06-19 08:32:45.208582,56.123265,10.134605,0101000020E610000094C151F2EA442440E8DEC325C70F4C40
19115638,1353,66736883,Entire home/apt,,Aarhus,,6,0,0.0,4,2.0,,59.0,,2-værelses lejlighed i centrum af Aarhus,2017-06-19 08:32:38.971089,56.155577,10.18268,0101000020E61000003D44A33B885D2440418177F2E9134C40
7032593,1353,36869059,Entire home/apt,,Aarhus,,24,6,4.5,2,1.0,,62.0,,Dejlig lejlighed i hjertet af Århus,2017-06-19 08:32:37.250344,56.14642,10.191853,0101000020E61000006B47718E3A6224407BBDFBE3BD124C40
13884647,1353,82127701,Entire home/apt,,Aarhus,,2,4,4.5,3,2.0,,43.0,,Family oriented 3 bedrooms flat,2017-06-19 08:32:35.431734,56.140979,10.178013,0101000020E610000094861A85245B24401E3691990B124C40
5156405,1353,11155592,Entire home/apt,,Aarhus,,1,0,0.0,6,4.0,,59.0,,Modern family friendly villa,2017-06-19 08:32:35.427911,56.115416,10.184846,0101000020E6100000C4978922A45E2440B3B794F3C50E4C40
14021531,1353,54095800,Entire home/apt,,Aarhus,,1,0,0.0,3,2.0,,55.0,,Lys stuelejlighed i attraktive omgivelser i Aarhus,2017-06-19 08:32:35.421893,56.108728,10.209976,0101000020E6100000C9E369F9816B24406A1492CCEA0D4C40
6381635,1353,7419260,Entire home/apt,,Aarhus,,2,0,0.0,4,1.0,,55.0,,"85m2 apartment, negotiable",2017-06-19 08:32:35.410476,56.123158,10.172938,0101000020E6100000A7785C548B582440D11E2FA4C30F4C40
9627774,1353,49797636,Entire home/apt,,Aarhus,,2,0,0.0,2,1.0,,55.0,,ny 2-værelses lejlighed m terrasse,2017-06-19 08:32:33.745499,56.127958,10.171479,0101000020E6100000CDE67118CC5724407BA180ED60104C40
7703119,1353,14935227,Entire home/apt,,Aarhus,,1,0,0.0,3,1.0,,62.0,,2 værl. i Højbjerg,2017-06-19 08:32:32.948504,56.11502,10.205446,0101000020E61000002330D637306924406631B1F9B80E4C40
6890693,1353,36109472,Entire home/apt,,Aarhus,,2,0,0.0,2,1.0,,62.0,,Lejlighed m/køk + bad+ opredning,2017-06-19 08:32:26.910296,56.128731,10.17888,0101000020E610000024D1CB28965B24409E7DE5417A104C40
8378982,1353,19104463,Entire home/apt,,Aarhus,,24,25,4.5,4,1.0,,53.0,,Comfy flat in the heart of Aarhus,2017-06-19 08:32:22.707102,56.145334,10.193368,0101000020E6100000942F682101632440997FF44D9A124C40
13711111,1353,23287366,Entire home/apt,,Aarhus,,2,1,0.0,3,2.0,,45.0,,Big 37 sq.m. bright apartment with beautiful view,2017-06-19 08:32:22.704854,56.135768,10.174702,0101000020E61000007217618A72592440F2EB87D860114C40
18648442,1353,11645652,Entire home/apt,,Aarhus,,6,3,4.5,3,1.0,,54.0,,Apartment in the City center of Århus,2017-06-19 08:32:22.701217,56.154217,10.182226,0101000020E610000038F6ECB94C5D24405EBEF561BD134C40
16159789,1353,16370900,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,46.0,,the Bella home,2017-06-19 08:32:22.690116,56.147948,10.198995,0101000020E6100000922232ACE26524401AC1C6F5EF124C40
13718511,1353,2902853,Entire home/apt,,Aarhus,,2,3,5.0,2,1.0,,59.0,,Central apartment in Aarhus,2017-06-19 08:32:22.681962,56.145013,10.187656,0101000020E6100000DECB7D7214602440573F36C98F124C40
15466055,1353,85043044,Entire home/apt,,Aarhus,,6,4,5.0,4,1.0,,62.0,,Villa apartment close to the center of Aarhus,2017-06-19 08:32:22.679417,56.152736,10.170744,0101000020E6100000F8F9EFC16B572440FF756EDA8C134C40
13285463,1353,14082057,Entire home/apt,,Aarhus,,24,18,5.0,4,2.0,,58.0,,"Old, charming and central",2017-06-19 08:32:22.674115,56.163697,10.198409,0101000020E6100000D1764CDD9565244006BAF605F4144C40
4488791,1353,23287366,Entire home/apt,,Aarhus,,2,5,4.5,4,1.0,,45.0,,35 m2 apartment with excellent view,2017-06-19 08:32:19.929815,56.135056,10.174423,0101000020E61000002657B1F84D5924407590D78349114C40
4316892,1353,13180104,Entire home/apt,,Aarhus,,2,8,5.0,3,1.0,,62.0,,Central new renovated apartment.,2017-06-19 08:32:19.904225,56.142259,10.182869,0101000020E61000008AE76C01A15D2440E547FC8A35124C40
9822001,1353,13297607,Entire home/apt,,Aarhus,,2,7,4.5,2,1.0,,46.0,,Newly renovated apartment in central Aarhus,2017-06-19 08:32:18.286097,56.140785,10.180615,0101000020E61000008655BC91795C244039622D3E05124C40
13073512,1353,72479519,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,61.0,,Lovely sunny apartment in the heart of Aarhus,2017-06-19 08:32:18.272007,56.160406,10.199785,0101000020E6100000757632384A662440850A0E2F88144C40
1763032,1353,1891978,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,55.0,,Roof-top apartment at Aarhus C.,2017-06-19 08:32:18.261946,56.143935,10.189394,0101000020E6100000041E1840F8602440F8DF4A766C124C40
